id,word,explanation,char_count;;;;;;;;;;;;;;;;;;;;;;;;;
"2320,picik,""(1) tidak luas (tentang pandangan, pengetahuan, pikiran, dan sebagainya) : pandangannya sangat picik"; kancap,5;;;;;;;;;;;;;;;;;;;;;;;;
"2322,pikun,""(1) kelainan tingkah laku (sering lupa dan sebagainya) yang biasa terjadi pada orang yang sudah berusia lanjut";;;;;;;;;;;;;;;;;;;;;;;;;
2323,pilak,bangsat;;;;;;;;;;;;;;;;;;;;;;;;;
"2324,pileh,""warna kaki, paruh, dan matanya putih (tentang ayam)"",5"; muncul atau terjadi dalam selang waktu yang tetap;;;;;;;;;;;;;;;;;;;;;;;;
"2325,pilon,""tidak tahu apa-apa"; tidak tergesa-gesa;;;;;;;;;;;;;;;;;;;;;;;;
2329,pinga,tercengang keheranan,5;" suka berpakaian rapi: ia diperkenalkan dengan seorang pemuda yang berpakaian perlente"",8"; (2) berkala: para anggota parlemen negara asean akan mengadakan pertemuan periodik secara bergilir di ibu kota negara asean,8;;;;;;;;;;;;;;;;;;;;;;;
"2333,pipih,""(1) tipis rata: bulat pipih"; berlangsung lama (tanpa perubahan yang berarti),8; tidak cepat: ia berjalan perlahan;;;;;;;;;;;;;;;;;;;;;;;
2336,pirau,kabur (tentang penglihatan),5; suka mengizinkan): masyarakat kita kini sudah lebih permisif terhadap hal-hal yang dahulu dianggap tabu,8;; (2) lembut; tidak nyaring: ia berkata perlahan,8;;;;;;;;;;;;;;;;;;;;;
2337,pirektik,istilah kedokteran bersifat menyebabkan demam,8;;;;;;;;;;;;;;;;;;;;;;;;;
2338,pisik,padat; mudah pecah-pecah,5;;;;;;;;;;;;;;;;;;;;;;;;
2339,pitut,bengkok (tentang kaki dan sebagainya),5;;;;;;;;;;;;;;;;;;;;;;;;;
2342,pleno,lengkap (tentang rapat yang dihadiri oleh segenap anggota);;;;;;;;;;;;;;;;;;;;;;;;;
2343,plinplan,cakapan (tidak baku) kependekan dari plintat-plintut,8;;;;;;;;;;;;;;;;;;;;;;;;;
2345,plong,berasa lega; tidak ramah;;;;;;;;;;;;;;;;;;;;;;;;
2349,pluralistis,banyak macam; pesam-pesam kuku, hangat-hangat kuku;;;;;;;;;;;;;;;;;;;;;;;;
2351,plutonik,istilah geografi dan geologi terbentuk dari pembekuan magma pijar dalam bumi,8; maju dengan pesat; kasar,5;;;;;;;;;;;;;;;;;;;;;;;
"2352,pokah,""rusak, binasa"",5";" pipih (tentang hidung): hidungnya pesek , matanya sipit"",5";" suam-suam kuku"",5";;;;;;;;;;;;;;;;;;;;;;;
2354,pokta,terbaik; fasih berbicara; (2) maju (berkembang) dengan cepat: perusahaan yang dipimpinnya bertambah pesat,5;;;;;;;;;;;;;;;;;;;;;;;
2356,poler,(1) bersangkutan dengan kutub bumi;;;;;;;;;;;;;;;;;;;;;;;;;
2362,politeistis,bersifat politeisme,11;; pandai bercakap-cakap (mengucapkan kata asing dan sebagainya) : penggugat itu ditunjang oleh pengacara yang petah dan fasih,5;;;;;;;;;;;;;;;;;;;;;;;
"2364,polos,""(1) berwarna semacam saja (tidak dihiasi atau diberi berbunga-bunga dan sebagainya) : piring polos"; peot,5;;;;;;;;;;;;;;;;;;;;;;;;
2369,porak-parik,porak poranda,11; (2) hemat: dia picik memakai uangnya;;;;;;;;;;;;;;;;;;;;;;;;
"2374,portabel,""mudah dibawa-bawa"; linglung;;;;;;;;;;;;;;;;;;;;;;;;
2382,pralahir,tentang atau berkenaan dengan bayi pada masa menjelang kelahiran; terkutuk,5; (3) tidak lebar (luas);;;;;;;;;;;;;;;;;;;;;;;
2384,pranikah,sebelum menikah: tim itu bertugas melakukan penelitian perilaku seksual pranikah di kalangan remaja pada beberapa kota besar,8;; pelupa;" sempit: jurang itu picik lagi dalam"",5";;;;;;;;;;;;;;;;;;;;;;
2389,prayitna,berjaga-jaga; tidak tahu-menahu;;" (2) kiasan tidak berfungsi dengan baik karena sudah lama atau tua (mesin, perkakas, dan sebagainya) : alat pencatat gempa yang sudah pikun karena tuanya"",5";;;;;;;;;;;;;;;;;;;;;;
2392,prematur,belum (waktunya) masak (matang);;;;;;;;;;;;;;;;;;;;;;;;;
2393,prenatal,yang bersangkutan dengan hal atau keadaan sebelum melahirkan; cacing pipih , cacing pita; bodoh: berlagak pilon , pura-pura tidak tahu;;;;;;;;;;;;;;;;;;;;;;;
2394,presentabel,pantas diketengahkan (ditampilkan dan sebagainya),11;;;" pura-pura bodoh"",5";;;;;;;;;;;;;;;;;;;;;;
2396,preskriptif,(1) bersifat memberi petunjuk atau ketentuan;;" (2) pesek (tentang hidung): hidung pipih"",5";;;;;;;;;;;;;;;;;;;;;;;
2399,prima,(1) pertama; sintal (berdaging banyak): badannya bertambah pisik,5;;;;;;;;;;;;;;;;;;;;;;;;
2401,primitif,(1) dalam keadaan yang sangat sederhana;;;;;;;;;;;;;;;;;;;;;;;;;
2407,proaktif,lebih aktif,8; paripurna: hasil perumusan panitia ini akan dibawa ke sidang pleno,5;;;;;;;;;;;;;;;;;;;;;;;;
2411,profesional,(1) bersangkutan dengan profesi;;;;;;;;;;;;;;;;;;;;;;;;;
2412,profetik,berkenaan dengan kenabian atau ramalan: semangat profetik sastra sufi dalam dunia modern dipandang masih relevan,8; berasa bebas (dari beban pikiran dan sebagainya) : hidungnya yang tersumbat dan berlendir itu menjadi plong setelah menggunakan obat ini,5;;;;;;;;;;;;;;;;;;;;;;;;
"2417,prominen,""(1) terkemuka (tentang orang)"; bersifat majemuk: di indonesia masyarakatnya serba pluralistis,11;;;;;;;;;;;;;;;;;;;;;;;;
2418,promotif,bersifat memajukan atau meningkatkan,8;;;;;;;;;;;;;;;;;;;;;;;;;
2422,prosodis,bersangkutan dengan prosodi,8;;;;;;;;;;;;;;;;;;;;;;;;;
2425,proteolitik,istilah kimia mampu menguraikan protein,11; teramat indah (mulia): putri yang pokta duduklah menyembah seraya berkata dengan lemah lembut,5;;;;;;;;;;;;;;;;;;;;;;;;
2428,provisional,sementara,11; (2) bersangkutan dengan kutub magnet;;;;;;;;;;;;;;;;;;;;;;;;
2438,psikoteknis,berhubungan dengan atau mengenai psikoteknik,11;;;;;;;;;;;;;;;;;;;;;;;;;
2440,pucat,putih pudar (tentang air muka); bajunya polos; (3) berkutub dua,5;;;;;;;;;;;;;;;;;;;;;;;
"2441,pudar,""(1) suram (tidak bercahaya, tidak berseri-seri)";;;;;;;;;;;;;;;;;;;;;;;;;
2442,pudat,penuh tumpat,5;; (2) kiasan sangat sederhana (sikap, tingkah laku, dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
2443,pudur,(1) padam;;; (3) kiasan apa adanya; dengan sebenarnya: jawabannya polos saja; (4) kiasan tidak bermaksud jahat;" jujur (tentang hati, pikiran)"",5";;;;;;;;;;;;;;;;;;;
2446,pujur,buruk kelakuannya; mudah dijinjing: mesin tik portabel , mesin tik kecil yang mudah dijinjing;;;;;;;;;;;;;;;;;;;;;;;;
2447,pukal,nomina (kata benda) gumpal; pranatal,8;;;;;;;;;;;;;;;;;;;;;;;;
"2448,pukul,""cakapan (tidak baku) ambil: pukul dulu, bayar belakang, barang diambil dulu, soal membayar urusan belakangnomina (kata benda) saat yang menyatakan waktu: hari sudah pukul empat sore"",5";;" mesin tik jinjing"",8";;;;;;;;;;;;;;;;;;;;;;;
"2450,pulan,""empuk dan enak (tentang nasi, ketela, dan sebagainya) "; selalu jaga;;;;;;;;;;;;;;;;;;;;;;;;
"2451,pulen,""empuk dan enak (tentang nasi, ketela yang masak, dan sebagainya) "; sebelum waktunya;;;;;;;;;;;;;;;;;;;;;;;;
2452,pulik,kedua belah pihak sama kuatnya; pranatal; siap siaga,8;;;;;;;;;;;;;;;;;;;;;;;
2453,pulun,(1) bergumpal-gumpal naik tinggi (tentang asap);; belum cukup bulan;;;;;;;;;;;;;;;;;;;;;;;
2454,punah,(1) habis semua hingga tidak ada sisanya; (2) bergantung pada atau menurut ketentuan resmi yang berlaku,11; sebelum kelahiran: penyakit prenatal,8; pradini: anak yang lahir prematur harus mendapat perawatan khusus di rumah sakit,8;;;;;;;;;;;;;;;;;;;;;;
2455,punar,kuning,5; (2) sangat baik;;;;;;;;;;;;;;;;;;;;;;;;
2460,purba,dahulu (tentang zaman yang ribuan atau jutaan tahun yang lalu): masa (zaman) purba,5; belum maju (tentang peradaban;;;;;;;;;;;;;;;;;;;;;;;;
2461,puristis,bersifat seperti seorang puris;; utama: kesehatannya prima,5;;;;;;;;;;;;;;;;;;;;;;;
2469,puruk-parak,porak-poranda; (2) memerlukan kepandaian khusus untuk menjalankannya: ia seorang juru masak profesional; terbelakang): kebudayaan primitif;;;;;;;;;;;;;;;;;;;;;;;
2470,purut,kasap berbintal-bintal (tentang kulit):limau purut,5;;; (2) sederhana; kuno (tidak modern tentang peralatan): senjata-senjata primitif,8;;;;;;;;;;;;;;;;;;;;;
2476,putih,mengandung atau memperlihatkan warna yang serupa warna kapas;" (2) menonjol (tentang benjolan, tulang, dan sebagainya) "",8"; (3) mengharuskan adanya pembayaran untuk melakukannya (lawan amatir): pertandingan tinju profesional,11;;;;;;;;;;;;;;;;;;;;;;;
"2480,rabit,""terlepas, terputus, terpisah dari anyamannya (jahitannya, tenunannya) secara memanjang (tentang benda yang tipis)"",5";;;;;;;;;;;;;;;;;;;;;;;;;
2482,racau,lincah,5;;;;;;;;;;;;;;;;;;;;;;;;;
2488,ragam,bersatu hati;;;;;;;;;;;;;;;;;;;;;;;;;
2494,rahim,bersifat belas kasihan;;;;;;;;;;;;;;;;;;;;;;;;;
2495,rajabiah,berkaitan dengan bulan rajab,8;;;;;;;;;;;;;;;;;;;;;;;;;
2496,rajin,(1) suka bekerja (belajar dan sebagainya) ; agak putih (tentang warna),5;;;;;;;;;;;;;;;;;;;;;;;;
2498,rakah,tertawa terbahak-bahak (terkakak-kakak),5; (2) pucat (tentang warna);;;;;;;;;;;;;;;;;;;;;;;;
2499,rakus,(1) suka makan banyak dengan tidak memilih;;;;;;;;;;;;;;;;;;;;;;;;;
2500,ralip,amat mengantuk; (2) mati (tentang gunung berapi),5; kurang terang atau kabur (tentang gambar, potret, dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;
"2501,ramah,""baik hati dan menarik budi bahasanya"; cabul,5;; sayu, tidak berseri-seri (tentang mata); (3) tidak bersemangat lagi; agak kendur atau tidak keras lagi (tentang ajaran agama dan sebagainya) ; kurang manjur (tentang kesakitan dan sebagainya) ; (4) buyar (inspirasi, ilham, dan sebagainya) ; (5) kiasan tidak berkuasa lagi;" tidak berpengaruh lagi"",5";;;;;;;;;;;;;;;;
2506,ranap,sunyi: daerah terpencil itu sangat ranap,5; bongkah (emas dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;;
"2510,rancu,""tidak teratur";;;;;;;;;;;;;;;;;;;;;;;;;
"2521,rapuh,""(1) sudah rusak (patah, pecah, sobek putus): kayu yang rapuh";" pulen"",5"; (2) padat,5;;;;;;;;;;;;;;;;;;;;;;;
2522,raras,luruh,5;" pulan"",5";;;;;;;;;;;;;;;;;;;;;;;;
2523,rasan,basi; sama untungnya;;;;;;;;;;;;;;;;;;;;;;;;
2525,rasional,(1) menurut pikiran dan pertimbangan yang logis; (2) bertumpuk-tumpuk;;;;;;;;;;;;;;;;;;;;;;;;
"2528,ratah,""tidak bercampur apa-apa, hanya satu macam saja (tentang lauk-pauk)"",5"; benar-benar binasa: punah dimakan api; sama taranya;;;;;;;;;;;;;;;;;;;;;;;
2529,rawak,tidak ditentukan atau tidak diperhitungkan lebih dahulu;; berlipat-lipat (tentang kain),5; balui: kedua ayam sabung itu pulik; kedua hal itu pulik bagiku,5;;;;;;;;;;;;;;;;;;;;;
2535,rebeh,(1) compang-camping;; (2) hilang lenyap;;;;;;;;;;;;;;;;;;;;;;;
2536,recok,rewel; bersifat murni;; musnah: seakan-akan telah punah harapan dan kemauannya,5;;;;;;;;;;;;;;;;;;;;;;
"2537,redaksional,""mengenai cara dan gaya menyusun kata dalam kalimat: selain berbagai perubahan redaksional , diadakan juga penambahan beberapa kalimat yang lebih dapat menjelaskan arti"",11"; berkaparan;;;;;;;;;;;;;;;;;;;;;;;;
2538,redam,kurang terang (kedengaran atau kelihatan);; bersifat menjunjung tinggi kemurnian,8;;;;;;;;;;;;;;;;;;;;;;;
2539,redam-redam,redam,11; (3) akiasan murni; berserakan,11;;;;;;;;;;;;;;;;;;;;;;;
"2540,redep-redup,""redep-redup alang, redep-redup bahasa,kiasan agak redup (gelap, suram)"",11";;;;;;;;;;;;;;;;;;;;;;;;;
2541,redum,suram;; suci;;;;;;;;;;;;;;;;;;;;;;;
2542,redut,mengkal; rukun: penduduk kampung itu kurang ragam rupanya,5;; tidak ternoda; (4) akiasan pucat (tentang wajah),5;;;;;;;;;;;;;;;;;;;;;
2543,referensial,berhubungan dengan referensi,11; bersifat penyayang: allah yang bersifat rahim,5;;;;;;;;;;;;;;;;;;;;;;;;
2546,reges,luruh daunnya;;;;;;;;;;;;;;;;;;;;;;;;;
"2547,regional,""bersifat daerah"; getol;;;;;;;;;;;;;;;;;;;;;;;;
2548,reglementer,bersangkutan dengan reglemen;;;;;;;;;;;;;;;;;;;;;;;;;
2549,regresif,bersifat regresi; lahap; sungguh-sungguh bekerja;;;;;;;;;;;;;;;;;;;;;;;
2552,rejeh,merah dan berair pada pelupuk mata bagian dalam; setengah tidur;; selalu berusaha giat: rajin lah belajar supaya naik kelas; (2) kerapkali; terus-menerus: ia rajin ke masjid,5;;;;;;;;;;;;;;;;;;;;
2555,reliabel,(1) mempunyai atau mendatangkan hasil yang sama pada setiap percobaan yang berhasil; manis tutur kata dan sikapnya; gelojoh;;;;;;;;;;;;;;;;;;;;;;;
2556,religius,bersifat religi;; antara tidur dan bangunlihat galib,5; (2) kiasan ingin memperoleh lebih banyak dari yang diperlukan; loba; tamak; serakah,5;;;;;;;;;;;;;;;;;;;
2557,remai,berasa nyeri di tulang,5; campur aduk;" suka bergaul dan menyenangkan dalam pergaulan: memang menyenangkan bergaul dengan orang yang ramah , banyak tawa dan banyak bicara"",5";;;;;;;;;;;;;;;;;;;;;;;
2560,rematoid,berkaitan atau mirip rematik,8; (2) kiasan lemah, sakit-sakitan (tentang tubuh): tubuhnya kecil dan rapuh;;;;;;;;;;;;;;;;;;;;;;;;
2565,rembunai,klasik sedang (besarnya atau tingginya): tubuh kecil rendah rembunailihat remenia,8;;" kacau (tentang berpikir,bahasa)"",5";;;;;;;;;;;;;;;;;;;;;;;
"2566,remedial,""(1) berhubungan dengan perbaikan: pengajaran remedial , pengajaran ulang bagi murid yang hasil belajarnya jelek"; busuk: nasi sudah rasan,5;" (3) kiasan tidak teguh (tidak tetap pendirian dan sebagainya) : pendiriannya rapuh"",5";;;;;;;;;;;;;;;;;;;;;;;
2567,remeh,tidak penting; menurut pikiran yang sehat;;;;;;;;;;;;;;;;;;;;;;;;
2568,remeh-cemeh,remeh-temeh,11;;;;;;;;;;;;;;;;;;;;;;;;;
2569,remeh-temeh,remeh; acak; cocok dengan akal,8;;;;;;;;;;;;;;;;;;;;;;;
2570,remoh,kepang-kepot; rompang-ramping (tentang pakaian dan sebagainya) ;;;;;;;;;;;;;;;;;;;;;;;;
2571,renal,bertalian dengan ginjal dan daerah sekeliling ginjal,5; ribut; rambang,5;;;;;;;;;;;;;;;;;;;;;;;
2573,rendabel,istilah ekonomi cukup memberi keuntungan,8;; (2) usang;;;;;;;;;;;;;;;;;;;;;;;
2575,renes,selalu memperoleh walaupun sedikit,5; tidak jelas; gaduh: anak muda yang bermabuk-mabukan itu sering membuat recok,5; buruk,5;;;;;;;;;;;;;;;;;;;;;;
2580,renik,kecil;;;;;;;;;;;;;;;;;;;;;;;;;
"2590,repas,""mudah pecah (rusak, hancur)";; sayup-sayup: padi menguning di lereng gunung itu kelihatan redam dari jauh hancur;;;;;;;;;;;;;;;;;;;;;;;
2592,repot,(1) sibuk; redup;; remuk,5;;;;;;;;;;;;;;;;;;;;;;
2593,repot-repot,repot,11; kesal;;;;;;;;;;;;;;;;;;;;;;;;
"2595,represif,""(1) bersifat represi (menekan, mengekang, menahan, atau menindas): pengawasan keuangan dilakukan, baik yang bersifat preventif maupun yang bersifat represif";; mendung;;;;;;;;;;;;;;;;;;;;;;;
2596,repui,repas; tidak berdaun lagi; dongkol,5; redam,5;;;;;;;;;;;;;;;;;;;;;;
2597,reput,lapuk atau buruk (tentang kayu dan sebagainya),5;" kedaerahan: dialek regional melayu yang tidak baku pun ada, misalnya dialek melayu langkat"",8";;;;;;;;;;;;;;;;;;;;;;;;
2598,rerak,rusak berpisah-pisah; menurut aturan (peraturan),11; (me)ranggas,5;;;;;;;;;;;;;;;;;;;;;;;
2599,reras,gugur; bersifat mundur;;;;;;;;;;;;;;;;;;;;;;;;
2600,resah,gelisah; belengset,5;;;;;;;;;;;;;;;;;;;;;;;;
"2601,reseptif,""(1) mau (dapat) menerima"; (2) dapat dipercaya; berurutan mundur,8;;;;;;;;;;;;;;;;;;;;;;;
2604,resik,bersih,5; bersifat keagamaan;;;;;;;;;;;;;;;;;;;;;;;;
"2606,resistan,""(1) sifat suatu inang yang mampu mengurangi, menahan, ataupun mengatasi perkembangan penyakit yang menyerangnya";; andal,8;;;;;;;;;;;;;;;;;;;;;;;
"2607,resmi,""(1) sah (dari pemerintah atau dari yang berwajib)";; yang bersangkut-paut dengan religi: ia sangat terkesan akan kehidupan religius di indonesia,8;;;;;;;;;;;;;;;;;;;;;;;
2609,restiformis,berbentuk seperti tali,11;;;;;;;;;;;;;;;;;;;;;;;;;
"2611,retih,""(1) tampak berbutir-butir pada kulit (seperti keringat, bintik-bintik berair)";" (2) bersifat menyembuhkan"",8";;;;;;;;;;;;;;;;;;;;;;;;
2619,rewak,ada sesuatu yang hendak dikatakan (diberitahukan),5; tidak berharga;;;;;;;;;;;;;;;;;;;;;;;;
2623,riang,riang semangat merasa pening (gamang);;;;;;;;;;;;;;;;;;;;;;;;;
"2625,ribut,""kencang, gemuruh, dan tidak tentu arahnya (tentang angin)"",5"; serba remeh,11; kecil: perkawinan menjadi berantakan karena hal-hal yang remeh,5;;;;;;;;;;;;;;;;;;;;;;;
2627,rigai,berasal dari bahasa minangkabau lampai; renyuk,5;;;;;;;;;;;;;;;;;;;;;;;;
2629,rikuh,malu-malu;;;;;;;;;;;;;;;;;;;;;;;;;
2633,rincu,kacau;;;;;;;;;;;;;;;;;;;;;;;;;
2636,rindu,(1) sangat ingin dan berharap benar terhadap sesuatu: ia rindu akan kemerdekaan;;;;;;;;;;;;;;;;;;;;;;;;;
2642,ripuk,rusak; halus,5;;;;;;;;;;;;;;;;;;;;;;;;
"2643,risau,""(1) gelisah";" rapuh"",5";;;;;;;;;;;;;;;;;;;;;;;;
"2650,robak-rabik,""robek-robek"; ribut;;;;;;;;;;;;;;;;;;;;;;;;
2651,robat-rabit,sobek-sobek;;;;;;;;;;;;;;;;;;;;;;;;;
"2652,robek,""terlepas, terputus dari anyaman, jahitan, dan sebagainya (tentang tikar, baju, kain, dan sebagainya) ";" (2) bersifat menyembuhkan"",8"; banyak kerja: belum pernah bekerja repot seperti ini;;;;;;;;;;;;;;;;;;;;;;;
"2653,rocet,""(1) banyak coretan (tentang tulisan)"; repih;; (2) sukar; berabe; dalam kesukaran; kalut: ia sangat repot mengurus usahanya,5;;;;;;;;;;;;;;;;;;;
"2654,rodan,""klasik sangat nyeri (sakit): bertambah rodan rasanya hati, putih kuning tolonglah tuan"",5";;;;;;;;;;;;;;;;;;;;;;;;;
2656,rohaniah,berkenaan dengan rohani; berantakan,5; repuh: telur burung itu repui,5;;;;;;;;;;;;;;;;;;;;;;;
2657,romantik,romantis,8; luruh;;;;;;;;;;;;;;;;;;;;;;;;
2659,romantis,bersifat seperti dalam cerita roman (percintaan); tidak tenang;;;;;;;;;;;;;;;;;;;;;;;;
2671,ronggang,renggang; (2) terbuka dan tanggap terhadap pendapat, saran, dan anjuran orang lain; rontok: pada musim kemarau banyak daun-daun dan ranting-ranting yang reras,5;;;;;;;;;;;;;;;;;;;;;;;
"2673,rongseng,""(1) lekas marah";; gugup;;;;;;;;;;;;;;;;;;;;;;;
2676,ropak-rapik,berantakan;" (2) tahan terhadap penyakit"",8";" (3) bersifat menerima"",8"; rusuh hati: ia kelihatan resah dan serba salah,5;;;;;;;;;;;;;;;;;;;;;;
"2677,royal,""berlebih-lebihan (dalam mengeluarkan uang, dalam makan minum)"; ditetapkan (diumumkan, disahkan) oleh pemerintah atau instansi yang bersangkutan: penjelasan resmi akan diberikan oleh presiden;;;;;;;;;;;;;;;;;;;;;;;;
"2679,rucah,""(1) sebarang saja (bukan pilihan)";;;;;;;;;;;;;;;;;;;;;;;;;
2680,rudin,miskin sekali: menjadi rudin setelah rumah serta harta bendanya terbakar,5;" (2) kalau berloncatan (seperti udang ditangguk)"",5";" (2) formal: pakaian resmi"",5";;;;;;;;;;;;;;;;;;;;;;;
"2683,rukun,""(1) baik dan damai";;;;;;;;;;;;;;;;;;;;;;;;;
2686,rumit,sulit; meriang,5;;;;;;;;;;;;;;;;;;;;;;;;
"2697,rusak,""(1) sudah tidak sempurna (baik, utuh) lagi: banyak rumah yang rusak karena gempa";;;;;;;;;;;;;;;;;;;;;;;;;
"2698,rusuh,""selalu gelisah (khawatir, sedih, susah), tidak tenteram hatinya: tenanglah jangan lekas rusuh hati"",5"; tinggi kurus: perawakannya rigai,5;;;;;;;;;;;;;;;;;;;;;;;;
2699,rutup,arkais (tidak lazim) riuh rendah (hiruk pikuk) berbunyi seperti benda meletup banyak-banyak,5; canggung;;;;;;;;;;;;;;;;;;;;;;;;
2700,ruwet,kusut; rancau,5;;;;;;;;;;;;;;;;;;;;;;;;
2702,ruyup,(1) berasa mengantuk atau tampak sangat mengantuk; (2) memiliki keinginan yang kuat untuk bertemu (hendak pulang ke kampung halaman) : ia rindu benar kepada anak-istrinya,5; segan-segan: rupanya ia agak rikuh menyilakan saya duduk di tikar,5;;;;;;;;;;;;;;;;;;;;;;;
2703,sabah,kurang nyata; pecah-pecah (remuk),5;;;;;;;;;;;;;;;;;;;;;;;;
"2704,sabar,""(1) tahan menghadapi cobaan (tidak lekas marah, tidak lekas putus asa, tidak lekas patah hati)"; rusuh hati: hatinya merasa risau bercampur cemas;;;;;;;;;;;;;;;;;;;;;;;;
2706,sabun,putih atau putih kekuningan,5;" koyak-koyak (tentang tikar, baju, permadani)"",11";;;;;;;;;;;;;;;;;;;;;;;;
"2707,sabur,""(1) kalau bercampur (berbaur) tidak menentu (sehingga tidak dapat dibedakan lagi, seperti suara tangis bercampur dengan teriak, beribu-ribu orang berkumpul): dalam keadaan kacau akibat kebakaran itu, suara tangis dan jeritan menjadi sabur"; robak-rabik,11;" (2) rusuh (kacau, tidak aman): selama keadaan masih risau , tidak mungkin kita dapat hidup dengan tenteram"",5";;;;;;;;;;;;;;;;;;;;;;;
2708,sadik,jujur;" sobek"",5";;;;;;;;;;;;;;;;;;;;;;;;
2709,sadistis,berkenaan dengan sifat sadis,8;" (2) kusut atau kacau (tentang pekerjaan, administrasi, dan sebagainya) "",5";;;;;;;;;;;;;;;;;;;;;;;;
"2713,sahih,""sah";;;;;;;;;;;;;;;;;;;;;;;;;
2715,sakhi,murah hati,5; kerohanian,8;;;;;;;;;;;;;;;;;;;;;;;;
"2717,sakit,""berasa tidak nyaman di tubuh atau bagian tubuh karena menderita sesuatu (demam, sakit perut, dan sebagainya) : kemarin anakku tidak masuk sekolah karena sakit"",5";;;;;;;;;;;;;;;;;;;;;;;;;
2719,sakramental,berhubungan dengan sakramen; bersifat mesra;;;;;;;;;;;;;;;;;;;;;;;;
2722,sakrolumbal,[anat] berhubungan dengan kelangkang dan pinggang,11; jarang,8;;;;;;;;;;;;;;;;;;;;;;;;
2724,sakti,(1) mampu (kuasa) berbuat sesuatu yang melampaui kodrat alam; suka mencomel; mengasyikkan,8;;;;;;;;;;;;;;;;;;;;;;;
"2725,salah,""(1) tidak benar"; bongkar-bangkir: isi lemarinya ropak-rapik mungkin ada pencuri mencari surat penting,11;;;;;;;;;;;;;;;;;;;;;;;;
2727,samak,susah;" melampaui batas: walaupun ia berada, hidupnya tidak royal"",5"; (2) mendongkol;;;;;;;;;;;;;;;;;;;;;;;
"2728,samar,""khawatir"; sembarangan: ia selalu membeli penganan rucah , tanpa menghiraukan kebersihan;;" jengkel: dengan perasaan rongseng , ia meninggalkan rumah tanpa tujuan"",8";;;;;;;;;;;;;;;;;;;;;;
2729,samar-samar,samar,11;;;;;;;;;;;;;;;;;;;;;;;;;
2732,sampakan,jenis drama (teater) dengan musik jawa: teater gandrik yogyakarta dengan warna sampakan menunjukkan gereget kritiknya,8;" tidak bertengkar (tentang pertalian persahabatan dan sebagainya) : """"ibu berharap kamu berdua dapat hidup rukun """""; (2) hina;;;;;;;;;;;;;;;;;;;;;;;
